N,Time,M,X,O,Lambda,X_scaled,X_scaled2,Y_i0,Y_i1,Y_i2,Y_i3,Y_i4,Y_i5,Y_i6,Y_i7,Y_i8,Y_i9,Y_i10,Y_i11,Y_i12,Y_i13,Z_i0,Z_i1,Z_i2,Z_i3,Z_i4,Z_i5,Z_i6,Z_i7,Z_i8,Z_i9,Z_i10,Z_i11,Z_i12,Z_i13,M_prev,X_prev,X_prev_scaled
40.0,35,1.0,0.047147064831165375,0.0,0.07286232477625512,0.09153971504097291,0.03430479553787918,0.026051354015141668,0.009961385484953676,0.005283651166789552,-0.0033384977466731558,0.027603416017822655,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.07697585317049592,0.05600859595022217
40.0,36,1.0,-0.05113183077279196,1.0,0.9999981140800323,0.024268958267967752,-0.037204161201114375,-0.06976073019284108,0.03701781677071771,-0.03002771052842027,-0.05209027780386112,-0.0306522853205913,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.047147064831165375,0.03430479553787918
41.0,1,0.0,1.0240269155865032,0.0,1.0346517769848943e-69,0.7602025691844598,0.7450948238300276,0.8379001440698697,0.6486234579873573,0.7617779741679052,0.792185283113192,0.7696400104656588,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
41.0,2,0.0,1.0001773655896324,0.0,4.69927306275076e-68,0.7438778306215602,0.7277415922080187,0.7154145896225871,0.6950267060977288,0.7098524796129142,0.6979420358146045,0.7646965897125547,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0240269155865032,0.7450948238300276
41.0,3,0.0,0.9667949173310646,0.0,9.81026576689273e-66,0.7210279344817105,0.703452104279875,0.6302655123326104,0.751389105612096,0.6715992290491343,0.6624544322544211,0.6914426646610458,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0001773655896324,0.7277415922080187
41.0,4,0.0,0.9905301155159894,0.0,2.199835859016234e-67,0.7372744005642299,0.7207221320896796,0.732579838360236,0.7296413527006655,0.7238412302940904,0.7167812650061495,0.7447039002833565,1,1,1,1,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9667949173310646,0.703452104279875
41.0,5,0.0,0.9505696169762277,0.0,1.3156189448944382e-64,0.7099219057963898,0.691646372296207,0.6797180403419633,0.6720654998480701,0.6733799551571819,0.6966540141214286,0.6919419183305396,0,0,1,1,2,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9905301155159894,0.7207221320896796
41.0,6,0.0,0.9935371609193614,0.0,1.3596883016316916e-67,0.7393326880398116,0.722910096029857,0.6229308997123488,0.7208123852227973,0.7030467220359249,0.6730303182664866,0.71244132472544,1,1,1,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9505696169762277,0.691646372296207
41.0,7,0.0,1.0632582079962016,0.0,1.9441277447106793e-72,0.7870559308687277,0.7736400040999101,0.7408155013225632,0.791311603387296,0.7846185556184357,0.7295699323658968,0.7773344029668279,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9935371609193614,0.722910096029857
41.0,8,0.0,1.0629876210105225,0.0,2.0301452330879893e-72,0.7868707172357529,0.773443121616299,0.7331730123844802,0.8026460560467358,0.7385682987508347,0.7603538989870493,0.7818771215084374,0,0,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0632582079962016,0.7736400040999101
41.0,9,0.0,1.0560409458721667,0.0,6.169238163759647e-72,0.782115799196212,0.7683886336827926,0.7580905844367222,0.762740923852848,0.7722895283377577,0.7680163940630423,0.7665433776535139,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0629876210105225,0.773443121616299
41.0,10,0.0,1.127492422521139,0.0,6.687663477515355e-77,0.8310235008669207,0.8203776240070065,0.8140732357687607,0.7554293895112103,0.785415148926708,0.8110166732254417,0.7958181130800626,1,1,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0560409458721667,0.7683886336827926
41.0,11,1.0,1.0759507737908476,0.0,2.55126160027392e-73,0.7957438439873059,0.782875274121398,0.26806117943927676,0.1582425384356275,0.19606586452668326,0.2656724616598444,0.213588200626046,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.127492422521139,0.8203776240070065
41.0,12,1.0,1.0019627112325453,0.0,3.531605298613751e-68,0.7450998788727342,0.7290406320838603,0.3107710258004617,0.14083314579607223,0.22666894770184579,0.26730873677182077,0.25406773387439463,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0759507737908476,0.782875274121398
41.0,13,1.0,0.956850447607807,0.0,4.8160757050199e-65,0.7142210610438405,0.6962163834177042,0.08568566950999489,0.2595232534937255,0.1620572265666824,0.15632370851402622,0.1786821921378163,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0019627112325453,0.7290406320838603
41.0,14,1.0,0.9170443157363752,0.0,2.8100021481478444e-62,0.6869742284584586,0.6672529427476783,0.2254520850349356,0.18859978500885094,0.22537757656721338,0.22510732381579024,0.19525842423073578,0,0,0,0,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.956850447607807,0.6962163834177042
41.0,15,1.0,0.8995165670773695,0.0,4.64151090939361e-61,0.6749766891131868,0.654499533046783,0.09180170244332626,0.2135357490518437,0.16402498979081734,0.1625658757092534,0.16608563531301518,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9170443157363752,0.6672529427476783
41.0,16,1.0,0.8707116014015933,0.0,4.658363761762578e-59,0.6552600263655859,0.6335406788419303,0.16496047151147875,0.2288909219853458,0.18441134710331128,0.18324913827972458,0.17261937111771666,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8995165670773695,0.654499533046783
41.0,17,1.0,0.8006876062760953,0.0,3.419786141872947e-54,0.6073294191338559,0.5825903419730746,0.18166818097951193,0.1699580254194039,0.17311125100407887,0.18207253612180355,0.15372069633222676,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8707116014015933,0.6335406788419303
41.0,18,1.0,0.7648964443761825,0.0,1.0495994786632252e-51,0.5828307866248502,0.5565482437971553,0.19932346470926213,0.1354635458343007,0.14577066284884427,0.15522408898303855,0.16719424170565791,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8006876062760953,0.5825903419730746
41.0,19,1.0,0.6946217930521735,0.0,8.0205939871568e-47,0.5347286081512981,0.5054155263353398,0.1933036810826519,0.12441175345958172,0.1410356122041462,0.1802897433567165,0.16012869212130898,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7648964443761825,0.5565482437971553
41.0,20,1.0,0.6212819648102388,0.0,1.0008748255545225e-41,0.48452835185905596,0.45205254771445924,0.11924217911577786,0.10883284913560129,0.1453240026190053,0.12239813984412115,0.13189638058056968,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6946217930521735,0.5054155263353398
41.0,21,1.0,0.6141808469275876,0.0,3.1175682919853465e-41,0.4796677195639467,0.44688568530367984,0.12441398686576188,0.12257719425839489,0.12686750046196535,0.13459408198811942,0.12803864625628697,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6212819648102388,0.45205254771445924
41.0,22,1.0,0.5225521050994039,0.0,7.258269495240646e-35,0.41694891541926493,0.38021546383676136,0.12196480960829656,0.07551201401082497,0.12737556071019762,0.12852989744275045,0.13175402147906165,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6141808469275876,0.44688568530367984
41.0,23,1.0,0.5170425106746097,0.0,1.752584321696776e-34,0.4131776623522605,0.3762066138496829,0.16578995632204163,0.07286357485691006,0.14050735387037327,0.10552553156908434,0.1484698616711741,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5225521050994039,0.38021546383676136
41.0,24,1.0,0.46047922700304966,0.0,1.4931328094157902e-30,0.3744607549758736,0.33505045941562617,0.12314387965403917,0.05849031314244996,0.11422537061188451,0.09995007761221819,0.12138706411801857,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5170425106746097,0.3762066138496829
41.0,25,1.0,0.43440796960808875,0.0,9.676425431967304e-29,0.35661528363429085,0.31608068563326436,0.1004242539680162,0.0589462383068489,0.07626834843332016,0.09472569607910249,0.05399017783777049,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.46047922700304966,0.33505045941562617
41.0,26,1.0,0.3434983606937332,0.0,2.007990227172545e-22,0.2943887175742589,0.24993371429149736,0.038593607452057206,0.11206841737449252,0.07134708262131924,0.0756130780498066,0.09273879566094231,0,0,0,0,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.43440796960808875,0.31608068563326436
41.0,27,1.0,0.313657943042711,0.0,2.378407088464062e-20,0.27396330003704783,0.22822145224615015,0.07308755406669312,0.08416857353851435,0.07292398468048882,0.06653206453604885,0.06623901446890602,0,0,0,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3434983606937332,0.24993371429149736
41.0,28,1.0,0.35295897784316765,0.0,4.419473997671408e-23,0.3008643995736453,0.256817377954033,0.08274567415424235,0.0745453549008675,0.04610244862082875,0.07672055244929843,0.08419343335309423,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.313657943042711,0.22822145224615015
41.0,29,1.0,0.2993138400895277,0.0,2.360568199508394e-19,0.26414492901282477,0.21778450307984765,0.1285724423055787,0.022172853722256428,0.08049467731074576,0.06579644193794548,0.08991181618172317,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.35295897784316765,0.256817377954033
41.0,30,1.0,0.2693621176264356,0.0,2.84626543318714e-17,0.24364332463107902,0.19599125425761166,0.01592986217095249,0.05158382762290899,0.028595588253640336,0.06899253668792237,0.04404134583179934,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.2993138400895277,0.21778450307984765
41.0,31,1.0,0.22111366045453867,0.0,6.410938225089364e-14,0.21061781892980475,0.1608850718424988,0.016181358530508977,0.039532053140155586,0.015788084958869027,0.03047037569764166,0.041859243526337075,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.2693621176264356,0.19599125425761166
41.0,32,1.0,0.1502525288928967,0.0,5.3809299301220545e-09,0.16211420157992487,0.10932562400603421,0.032371028030497365,-0.0007228343340079501,0.01023591591491794,0.011615877064568285,0.018206403004681074,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.22111366045453867,0.1608850718424988
41.0,33,1.0,0.1140071254490925,0.0,1.7760089964021501e-06,0.1373046460367568,0.08295301398714429,0.03960022299917215,0.031035754923424086,0.04179669042572201,0.028310800519702015,0.03773233051269276,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1502525288928967,0.10932562400603421
41.0,34,1.0,0.13660045992801328,0.0,4.7807962286481414e-08,0.1527695197421694,0.09939220744688136,-0.04783430810296672,0.02996878426918138,0.002834175918653904,-0.02134888574689737,0.00878733031129445,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1140071254490925,0.08295301398714429
41.0,35,1.0,0.010092723347917956,0.0,0.967237650926111,0.06617645085302001,0.007343592058393402,-0.14458979292522944,0.11690983825734978,-0.03705128293658073,-0.07090602670489601,-0.03135921591591666,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.13660045992801328,0.09939220744688136
41.0,36,1.0,0.004490932716020413,1.0,0.9863658649250922,0.062342090558514376,0.003267658954998506,0.08431471336887415,-0.08627248900276488,0.009690489867800337,0.018730402887218507,-0.0012314602008264984,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.010092723347917956,0.007343592058393402
42.0,1,0.0,1.0103367991328238,0.0,9.248705125911221e-69,0.7508318442847746,0.7351337234409576,0.6961705826315039,0.7446929544849524,0.7190248384739252,0.7129949213646489,0.7214688833731997,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
42.0,2,0.0,0.9457003181728413,0.0,2.8673694570029594e-64,0.7065889276076881,0.6881034094317915,0.7295645424300482,0.6469699208250594,0.7142805573684963,0.7220983516755239,0.7237309068953824,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0103367991328238,0.7351337234409576
42.0,3,0.0,0.9777451127056699,0.0,1.701309255086766e-66,0.7285232153874953,0.7114196037365401,0.6027626832582775,0.717821221125231,0.6520281379456546,0.6786479324673376,0.7096952715604026,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9457003181728413,0.6881034094317915
42.0,4,0.0,0.9810578745583138,0.0,1.0013571283431404e-66,0.730790762203794,0.7138300107985194,0.8220420646386835,0.635153327265926,0.7489822148028082,0.7599252431480399,0.739894830539126,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9777451127056699,0.7114196037365401
42.0,5,0.0,0.895783627789739,0.0,8.434329530865176e-61,0.6724215357476205,0.6517833996145945,0.6805434099221147,0.5863170719976857,0.6220220177288583,0.6613743119045387,0.6803079977362357,1,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9810578745583138,0.7138300107985194
42.0,6,0.0,0.8267115492081778,0.0,5.317043067001909e-56,0.6251425042779282,0.6015256891589804,0.6274797539477636,0.5310419065149605,0.5868879275167654,0.6026386042369306,0.5853201585312295,0,0,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.895783627789739,0.6517833996145945
42.0,7,0.0,0.763753918494044,0.0,1.2601273454190797e-51,0.5820487409959094,0.5557169276394294,0.5497867198052878,0.5783482031203319,0.5599518418614163,0.5687992581322997,0.540725996799201,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.8267115492081778,0.6015256891589804
42.0,8,1.0,0.8330504466188008,0.0,1.9284059879016685e-56,0.6294814055577863,0.6061379503969965,0.34899203471885737,0.08831432761712311,0.2465897811903378,0.2525689096177045,0.206401684220657,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.763753918494044,0.5557169276394294
42.0,9,1.0,0.8150111551377264,0.0,3.4569797133353316e-55,0.6171337211223515,0.5930123357246404,0.05418593829262235,0.19578285104714166,0.1442364985220054,0.12371031667962677,0.15150598122083134,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8330504466188008,0.6061379503969965
42.0,10,1.0,0.7302184650140819,0.0,2.6958543158843602e-49,0.5590941145681363,0.5313161111937004,0.07205669081927552,0.22168427540505783,0.15660816461634144,0.13443435513542296,0.1472592359477363,0,0,1,0,0,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8150111551377264,0.5930123357246404
42.0,11,1.0,0.7978328090142205,0.0,5.399711787189592e-54,0.6053753437338462,0.5805131556896567,0.28966448768343217,0.09677127741444888,0.19980024536414698,0.19645158001651472,0.18687622115834054,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7302184650140819,0.5313161111937004
42.0,12,1.0,0.7152194309314995,0.0,2.9712285327428105e-48,0.5488274508312395,0.520402625925609,0.1584619503972401,0.13885735366521224,0.12031772064880791,0.17297781815472504,0.1754272746539467,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7978328090142205,0.5805131556896567
42.0,13,1.0,0.6598738326201399,0.0,2.0832535378519918e-44,0.5109440348691455,0.4801324746279242,0.23624259048710058,0.06103686315784741,0.14381494257883393,0.14584098735023007,0.14386468531128946,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7152194309314995,0.520402625925609
42.0,14,1.0,0.5798097847273634,0.0,7.623633325201486e-39,0.456141128721711,0.42187686947557324,0.0725966994056545,0.14588899203441635,0.11972446012779958,0.12482657010861223,0.09342350837693182,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6598738326201399,0.4801324746279242
42.0,15,1.0,0.45495585331931293,0.0,3.613281126058834e-30,0.37068007016697646,0.33103158346696604,0.010950350245649243,0.1010898896315617,0.0597269659884491,0.04715646977020754,0.07598697385912845,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5798097847273634,0.42187686947557324
42.0,16,1.0,0.4034694476338483,0.0,1.3662924034848644e-26,0.33543822650666066,0.29356942911345385,0.18462531296015436,0.056121858129264006,0.10672566490422554,0.13395736361229296,0.09667309100291652,0,0,1,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.45495585331931293,0.33103158346696604
42.0,17,1.0,0.3601580206796867,0.0,1.3967859259280433e-23,0.30579206035654105,0.26205549178910614,0.09582371393263069,0.08399314741799839,0.07079721905416808,0.078291192083905,0.08016844374759803,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4034694476338483,0.29356942911345385
42.0,18,1.0,0.19142566070334444,0.0,7.410629610564982e-12,0.19029672966576128,0.13928371097220107,0.1254354634731439,-0.014447475949809089,0.06654689148060042,0.06894733894328017,0.0569937476628667,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3601580206796867,0.26205549178910614
42.0,19,1.0,0.12899830233300552,0.0,1.6134376940026807e-07,0.14756593161288617,0.09386078225896409,0.07852233686873769,-0.017436633716562126,0.01968767780198731,0.052284907910546505,0.019502713145570925,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.19142566070334444,0.13928371097220107
42.0,20,1.0,0.12019366757423894,0.0,6.600254303044715e-07,0.14153926190223992,0.08745441960909803,0.10290634250477795,-0.044152977194966976,0.01916787808278254,0.030189569800558348,0.027351275215156005,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.12899830233300552,0.09386078225896409
42.0,21,1.0,0.1351817284601849,0.0,5.999068039011054e-08,0.1517984146141357,0.09835992064172618,0.016445042423799756,0.039920636662558316,0.027281951591327246,0.002298038454591625,0.03010567132658733,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.12019366757423894,0.08745441960909803
42.0,22,1.0,0.0994450776312684,0.0,1.8252095305517988e-05,0.12733709429688694,0.0723574854045662,-0.009329871245334135,0.008141501408155012,0.011146029450451365,0.04100190029508312,0.011675542892925075,0,1,0,0,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1351817284601849,0.09835992064172618
42.0,23,1.0,0.10639380788805755,0.0,6.004416557976021e-06,0.13209341904100486,0.07741346866801327,-0.07315964732488434,0.06942431141993573,0.01884451460617304,-0.013858906292152511,-0.022118489712932215,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0994450776312684,0.0723574854045662
42.0,24,1.0,0.0003675189095705064,1.0,0.9929046639286594,0.05951966194305715,0.00026741136684264074,0.005718541602565631,0.0015190189020891005,-0.00470570307506928,0.013231011676857312,0.0011406649367388078,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.10639380788805755,0.07741346866801327
43.0,1,0.0,0.9734489644377511,0.0,3.383064067076676e-66,0.7255825520495945,0.7082936723883398,0.7203772879093157,0.6659793994723588,0.7235865360898556,0.7270724474679041,0.6885795174233839,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
43.0,2,0.0,0.9687575539613199,0.0,7.166429148136642e-66,0.7223713363440976,0.7048801433011198,0.696779662146511,0.7154569271668002,0.6839694035024853,0.6861339340844226,0.7507204088936877,0,1,1,1,2,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9734489644377511,0.7082936723883398
43.0,3,0.0,0.954920300737175,0.0,6.558637784985657e-65,0.7128998980426434,0.6948119843529434,0.6322559606240856,0.7079519983428803,0.6511328310202852,0.6545673648992332,0.6937278043954883,1,1,1,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9687575539613199,0.7048801433011198
43.0,4,0.0,0.9253201932006337,0.0,7.475492074865061e-63,0.6926389699735119,0.6732745749600884,0.6522941826946534,0.7277882007292176,0.6627496333116881,0.6580200571876657,0.6905153029559543,0,0,1,1,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.954920300737175,0.6948119843529434
43.0,5,1.0,0.9511538289384834,0.0,1.1982154458487934e-64,0.7103217920647008,0.6920714522452501,0.18913495360143984,0.22456173652114655,0.2240659404902538,0.1911751083436564,0.21200724364829537,0,0,1,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9253201932006337,0.6732745749600884
43.0,6,1.0,0.8828613214163892,0.0,6.667827888685038e-60,0.6635763678848178,0.6423809674673749,0.16863286328135857,0.19753454367830697,0.19501776784336783,0.19292522883270716,0.20485004153585945,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9511538289384834,0.6920714522452501
43.0,7,1.0,0.8578085453717934,0.0,3.671381912720969e-58,0.6464280351382223,0.6241522534860534,0.15406170055654606,0.191214219904554,0.19890113237695103,0.16417022966238692,0.1926794936164873,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8828613214163892,0.6423809674673749
43.0,8,1.0,0.8187453704770338,0.0,1.9020282909842798e-55,0.6196897479303946,0.595729397628029,0.24908297659347803,0.1379265184564371,0.22263522319303283,0.19845639085169137,0.18302390856000902,0,0,0,0,0,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8578085453717934,0.6241522534860534
43.0,9,1.0,0.8822652423790774,0.0,7.335068856868465e-60,0.6631683587421624,0.6419472528857224,0.2671952001875239,0.14430718887011212,0.21610029094447458,0.22055210070394474,0.20558393858505097,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8187453704770338,0.595729397628029
43.0,10,1.0,0.808967563337182,0.0,9.0917733822975e-55,0.6129969530853145,0.58861494255129,0.1931884018775395,0.15695554694342076,0.21503862556800554,0.16592531052152035,0.170540788842967,0,0,0,0,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8822652423790774,0.6419472528857224
43.0,11,1.0,0.7954288126802396,0.0,7.932632857517257e-54,0.6037298363065128,0.5787639778138685,0.1490330628278068,0.20413394239617388,0.17223554495314206,0.1320329381431744,0.1921590859524997,0,0,0,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.808967563337182,0.58861494255129
43.0,12,1.0,0.7848643710974985,0.0,4.300410800277784e-53,0.596498599368126,0.5710771576530461,0.2578128166604832,0.07817358132966569,0.15894778663319512,0.2123655721302,0.18858737732216882,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7954288126802396,0.5787639778138685
43.0,13,1.0,0.7011053288519291,0.0,2.842394283049156e-47,0.5391665127200677,0.5101330282788779,0.1477220752432603,0.1508360861841154,0.14748273443403323,0.14570576825185,0.14255937534618593,1,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7848643710974985,0.5710771576530461
43.0,14,1.0,0.6363458888154027,0.0,8.987338812721422e-43,0.4948394319904612,0.4630132477038614,0.20409908670904323,0.095501436431879,0.15593465212987756,0.15580097348214278,0.11802952384005384,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7011053288519291,0.5101330282788779
43.0,15,1.0,0.5661606423780432,0.0,6.77020084425422e-38,0.44679845011814434,0.41194558235860035,0.08824290129699085,0.1455478858087692,0.09900627443898656,0.12122989791314448,0.10030665238029748,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6363458888154027,0.4630132477038614
43.0,16,1.0,0.5499506445491099,0.0,9.057066782300984e-37,0.43570289583316923,0.4001509846846548,0.1417138089558392,0.09527814392221719,0.11141819187645284,0.15004818588583485,0.13551000783962527,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5661606423780432,0.41194558235860035
43.0,17,1.0,0.4838569923196114,0.0,3.5452341361489995e-32,0.39046256243252453,0.3520604145886373,0.071682872756462,0.1168813623007619,0.09419215839052358,0.07294612232984386,0.0930210240791434,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5499506445491099,0.4001509846846548
43.0,18,1.0,0.4855697232492268,0.0,2.695455632498714e-32,0.39163490676012114,0.35330661908858363,0.15282722501554738,0.0670042627712209,0.12798917259492712,0.13041589727543193,0.09801927265349622,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4838569923196114,0.3520604145886373
43.0,19,1.0,0.5466062481521816,0.0,1.546607223015909e-36,0.4334136955405967,0.3977175599315956,0.118984015656179,0.13034996303804777,0.1158904901758781,0.11732563189285017,0.11352032904438002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4855697232492268,0.35330661908858363
43.0,20,1.0,0.5171658194325716,0.0,1.7183457462492302e-34,0.413262065757629,0.3762963348481175,0.18996010824867607,0.05408895056394478,0.1218976712959632,0.13068232936204766,0.12420695659883473,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5466062481521816,0.3977175599315956
43.0,21,1.0,0.5236366646816545,0.0,6.101971439243389e-35,0.41769128379260745,0.38100460298786204,0.13051989636525888,0.08161767441824573,0.13238809867837747,0.117098517312114,0.13655003858981166,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5171658194325716,0.3762963348481175
